from_va,to_va,kind,symbol
0x0040ee2d,0x0040f9a0,direct_call,
0x0040ee5b,0x0040ec90,direct_call,
0x0040ee78,0x0040eba0,direct_call,
0x0040ee92,0x0040fe90,direct_call,
0x0040eebb,0x0040ec90,direct_call,
0x0040eed8,0x0040ebe0,direct_call,
0x0040eef4,0x0040ff00,direct_call,
0x0040ef36,0x0040dd70,direct_call,
0x0040ef51,0x00410390,direct_call,
0x0040ef64,0x0040ff90,direct_call,
0x0040ef6a,0x0040d0a0,direct_call,
0x0040ef7b,0x0040f960,direct_call,
0x0040ef84,0x0040ff90,direct_call,
0x0040ef8f,0x0040c300,direct_call,
0x0040efa7,0x00541063,direct_call,
0x0040efba,0x0040ee20,direct_call,
0x0040efce,0x004116b0,direct_call,
0x0040efd7,0x0040ff50,direct_call,
0x0040efe2,0x0040ff90,direct_call,
0x0040efed,0x0040c300,direct_call,
0x0040f009,0x00541063,direct_call,
0x0040f01c,0x0040ee20,direct_call,
0x0040f051,0x004100a0,direct_call,
0x0040f071,0x004100c0,direct_call,
0x0040f09d,0x0040f2c0,direct_call,
0x0040f0a6,0x0040fe90,direct_call,
0x0040f0df,0x0040f300,direct_call,
0x0040f0eb,0x0040ff00,direct_call,
0x0040f113,0x0040dea0,direct_call,
0x0040f125,0x0040ff70,direct_call,
0x0040f12b,0x00541217,direct_call,
0x0040f147,0x0040f560,direct_call,
0x0040f154,0x005429ee,direct_call,
0x0040f16a,0x0040bda0,direct_call,
0x0040f1e3,0x00411790,direct_call,
0x0040f1f0,0x0040de00,direct_call,
0x0040f236,0x00410360,direct_call,
0x0040f24a,0x0040fc40,direct_call,
0x0040f257,0x00411420,direct_call,
0x0040f270,0x0040fb70,direct_call,
0x0040f27c,0x0040e5a0,direct_call,
0x0040f289,0x0040d9e0,direct_call,
0x0040f2a1,0x0040e5a0,direct_call,
0x0040f2d2,0x0040f180,direct_call,
0x0040f2e4,0x0040b280,direct_call,
0x0040f312,0x0040f1b0,direct_call,
0x0040f324,0x0040b280,direct_call,
0x0040f391,0x0040dc60,direct_call,
0x0040f3a9,0x00541046,direct_call,
0x0040f3b4,0x0040bda0,direct_call,
0x0040f3bf,0x0040bda0,direct_call,
0x0040f3d1,0x0040e7c0,direct_call,
0x0040f3f5,0x0040ce80,direct_call,
0x0040f407,0x0040bda0,direct_call,
0x0040f412,0x0040bda0,direct_call,
0x0040f424,0x0040e7c0,direct_call,
0x0040f448,0x0040ce80,direct_call,
0x0040f457,0x00410360,direct_call,
0x0040f476,0x0040ff90,direct_call,
0x0040f483,0x00411700,direct_call,
0x0040f48d,0x00411700,direct_call,
0x0040f498,0x00411610,direct_call,
0x0040f4a4,0x0040c750,direct_call,
0x0040f4b8,0x0040eb80,direct_call,
0x0040f4c4,0x0040c750,direct_call,
0x0040f4d1,0x0040e9f0,direct_call,
0x0040f4da,0x00410360,direct_call,
0x0040f4f4,0x0040eb80,direct_call,
0x0040f500,0x0040c750,direct_call,
0x0040f50d,0x0040e9f0,direct_call,
0x0040f518,0x0040ea10,direct_call,
0x0040f524,0x0040e5a0,direct_call,
0x0040f530,0x0040e5a0,direct_call,
0x0040f549,0x005429ee,direct_call,
0x0040f582,0x0040c9b0,direct_call,
0x0040f599,0x00411570,direct_call,
0x0040f5a9,0x00411570,direct_call,
0x0040f5b8,0x0040c9b0,direct_call,
0x0040f5d8,0x004117a0,direct_call,
0x0040f5f4,0x004117a0,direct_call,
0x0040f602,0x0040c9b0,direct_call,
0x0040f616,0x004117a0,direct_call,
0x0040f623,0x004117a0,direct_call,
0x0040f633,0x00411570,direct_call,
0x0040f63c,0x00411810,direct_call,
0x0040f662,0x004117a0,direct_call,
0x0040f686,0x0040ec90,direct_call,
0x0040f6ad,0x0040c6b0,direct_call,
0x0040f6b5,0x00411170,direct_call,
0x0040f6fd,0x0040c6b0,direct_call,
0x0040f705,0x00411170,direct_call,
0x0040f755,0x00411170,direct_call,
0x0040f765,0x0040b280,direct_call,
0x0040f774,0x0040b280,direct_call,
0x0040f789,0x00543e20,direct_call,
0x0040f7a8,0x0040eba0,direct_call,
0x0040f7c2,0x0040fe90,direct_call,
0x0040f7d2,0x0040f180,direct_call,
0x0040f7e5,0x0040f670,direct_call,
0x0040f7f2,0x0040cd70,direct_call,
0x0040f7fd,0x0040f6a0,direct_call,
0x0040f808,0x0040e5e0,direct_call,
0x0040f810,0x0040eba0,direct_call,
0x0040f827,0x0040ffd0,direct_call,
0x0040f86f,0x0040fe90,direct_call,
0x0040f889,0x0040e100,direct_call,
0x0040f897,0x00544a7c,direct_call,
0x0040f901,0x0040db70,direct_call,
0x0040f923,0x0040e310,direct_call,
0x0040f934,0x00544a7c,direct_call,
0x0040f944,0x0040e5a0,direct_call,
0x0040f96e,0x004111c0,direct_call,
0x0040f980,0x0040e500,direct_call,
0x0040f98e,0x00544a7c,direct_call,
0x0040f9ae,0x0040f1e0,direct_call,
0x0040f9c0,0x0040e500,direct_call,
0x0040f9ce,0x00544a7c,direct_call,
0x0040f9f2,0x0040e5e0,direct_call,
0x0040f9fb,0x0040f180,direct_call,
0x0040fa0a,0x0040f160,direct_call,
0x0040fa23,0x0040f040,direct_call,
0x0040fa2e,0x0040f6a0,direct_call,
0x0040fa5c,0x0040fe90,direct_call,
0x0040fa82,0x0040e5e0,direct_call,
0x0040fa8b,0x0040f1b0,direct_call,
0x0040fa9a,0x0040f160,direct_call,
0x0040fab3,0x0040f060,direct_call,
0x0040fabe,0x0040f6f0,direct_call,
0x0040faee,0x0040ff00,direct_call,
0x0040fb08,0x00540ed5,direct_call,
0x0040fb1b,0x0040d040,direct_call,
0x0040fb24,0x0040c770,direct_call,
0x0040fb4b,0x0040d050,direct_call,
0x0040fb54,0x0040c770,direct_call,
0x0040fb85,0x0040f2c0,direct_call,
0x0040fb98,0x0040fc70,direct_call,
0x0040fbdf,0x0040f2c0,direct_call,
0x0040fbf7,0x0040fe50,direct_call,
0x0040fc11,0x0040fe90,direct_call,
0x0040fc33,0x0040d100,direct_call,
0x0040fc4b,0x00411180,direct_call,
0x0040fc54,0x0040b280,direct_call,
0x0040fc64,0x0040fc70,direct_call,
0x0040fc9f,0x0040f2c0,direct_call,
0x0040fcb6,0x00411480,direct_call,
0x0040fcd0,0x0040fe90,direct_call,
0x0040fcf1,0x0040d240,direct_call,
0x0040fd2f,0x0040f300,direct_call,
0x0040fd4a,0x0040fec0,direct_call,
0x0040fd69,0x0040ff00,direct_call,
0x0040fd8b,0x0040d370,direct_call,
0x0040fe53,0x00411170,direct_call,
0x0040fe6c,0x0040fda0,direct_call,
0x0040fe83,0x00544760,direct_call,
0x0040fe93,0x00411170,direct_call,
0x0040fea7,0x0040fde0,direct_call,
0x0040fec3,0x00411170,direct_call,
0x0040fedc,0x0040fdf0,direct_call,
0x0040fef3,0x00411860,direct_call,
0x0040ff03,0x00411170,direct_call,
0x0040ff17,0x0040fe30,direct_call,
0x0040ff3a,0x0040f2c0,direct_call,
0x0040ff5a,0x0040f300,direct_call,
0x0040ff7a,0x0040ff50,direct_call,
0x0040ffc0,0x00411790,direct_call,
0x0040ffd4,0x00411170,direct_call,
0x0041001d,0x00543e20,direct_call,
0x00410035,0x00411170,direct_call,
0x00410084,0x00543e20,direct_call,
0x004100af,0x0040cfc0,direct_call,
0x004100d1,0x0040cfc0,direct_call,
0x00410149,0x0040d8c0,direct_call,
0x00410178,0x00543e20,direct_call,
0x0041028b,0x0040d840,direct_call,
0x004102ce,0x00411160,direct_call,
0x004102d9,0x0040de00,direct_call,
0x004102e7,0x00541004,direct_call,
0x004102f8,0x00411790,direct_call,
0x00410305,0x0040de00,direct_call,
0x00410311,0x00411160,direct_call,
0x0041031e,0x0040de00,direct_call,
0x00410352,0x0040de00,direct_call,
0x00410429,0x0040d8c0,direct_call,
0x00410458,0x00543e20,direct_call,
0x0041056b,0x0040d840,direct_call,
0x0041058c,0x0040ff90,direct_call,
0x00410595,0x0040e710,direct_call,
0x004105a4,0x0040c300,direct_call,
0x004105f7,0x0040e760,direct_call,
0x00410625,0x0040c080,direct_call,
0x0041062d,0x0040e130,direct_call,
0x0041063a,0x00410680,direct_call,
0x00410648,0x0040e800,direct_call,
0x00410661,0x0040f8b0,direct_call,
0x0041066f,0x005429ee,direct_call,
0x00410692,0x00411720,direct_call,
0x0041069c,0x0040c300,direct_call,
0x004106ad,0x0040ffb0,direct_call,
0x0041070f,0x0040c310,direct_call,
0x00410718,0x0040b730,direct_call,
0x0041073e,0x0040b900,direct_call,
0x0041074e,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x00410759,0x0040c6b0,direct_call,
0x00410772,0x0040b900,direct_call,
0x0041078a,0x005429ee,direct_call,
0x004107cf,0x0040c310,direct_call,
0x004107d8,0x0040b730,direct_call,
0x004107ed,0x0040c720,direct_call,
0x004107fa,0x00410610,direct_call,
0x0041080c,0x0040e6c0,direct_call,
0x0041081b,0x0040b900,direct_call,
0x00410834,0x005429ee,direct_call,
0x0041086f,0x0040c310,direct_call,
0x00410878,0x0040b730,direct_call,
0x0041088d,0x0040c720,direct_call,
0x004108ab,0x0040ff70,direct_call,
0x004108b1,0x0056c164,indirect_absolute_call,KERNEL32.dll!CreateFileW
0x004108d9,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x004108e7,0x0056c128,indirect_absolute_call,KERNEL32.dll!FormatMessageW
0x004108fa,0x0040c6b0,direct_call,
0x00410906,0x0056c12c,indirect_absolute_call,KERNEL32.dll!LocalFree
0x0041091b,0x0040e6c0,direct_call,
0x0041092a,0x0040b900,direct_call,
0x0041093d,0x0040c6b0,direct_call,
0x00410953,0x0040e6c0,direct_call,
0x00410962,0x0040b900,direct_call,
0x0041097a,0x005429ee,direct_call,
0x004109bf,0x0040c310,direct_call,
0x004109c8,0x0040b730,direct_call,
0x004109ee,0x0040b900,direct_call,
0x00410a0a,0x0041f610,direct_call,
0x00410a1f,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x00410a37,0x0040b900,direct_call,
0x00410a56,0x0056c0b0,indirect_absolute_call,KERNEL32.dll!ReadFile
0x00410a61,0x0040c6b0,direct_call,
0x00410a79,0x0040b900,direct_call,
0x00410a91,0x005429ee,direct_call,
0x00410acf,0x0040c310,direct_call,
0x00410ad8,0x0040b730,direct_call,
0x00410af4,0x005448c0,direct_call,
0x00410b1c,0x005448c0,direct_call,
0x00410b47,0x0053a620,direct_call,
0x00410b77,0x0040c6b0,direct_call,
0x00410b8d,0x0041f610,direct_call,
0x00410bad,0x0053a3c0,direct_call,
0x00410bc1,0x0040c6b0,direct_call,
0x00410bd2,0x0040c720,direct_call,
0x00410bec,0x0040ff70,direct_call,
0x00410bf2,0x0056c164,indirect_absolute_call,KERNEL32.dll!CreateFileW
0x00410bfe,0x0040e6c0,direct_call,
0x00410c13,0x0040c6b0,direct_call,
0x00410c26,0x0056c160,indirect_absolute_call,KERNEL32.dll!GetFileSize
0x00410c3d,0x0041f610,direct_call,
0x00410c54,0x0040c6b0,direct_call,
0x00410c60,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x00410c7b,0x0056c0b0,indirect_absolute_call,KERNEL32.dll!ReadFile
0x00410c94,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x00410cab,0x0040b900,direct_call,
0x00410cc6,0x0040b900,direct_call,
0x00410cde,0x005429ee,direct_call,
0x00410d22,0x0040c310,direct_call,
0x00410d2e,0x0040b730,direct_call,
0x00410d48,0x00544760,direct_call,
0x00410d69,0x0056c124,indirect_absolute_call,KERNEL32.dll!MultiByteToWideChar
0x00410d88,0x0056c164,indirect_absolute_call,KERNEL32.dll!CreateFileW
0x00410db6,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x00410dc4,0x0056c128,indirect_absolute_call,KERNEL32.dll!FormatMessageW
0x00410dda,0x0040c6b0,direct_call,
0x00410de9,0x0056c12c,indirect_absolute_call,KERNEL32.dll!LocalFree
0x00410e07,0x0040b900,direct_call,
0x00410e1d,0x0040c6b0,direct_call,
0x00410e3c,0x0040b900,direct_call,
0x00410e57,0x005429ee,direct_call,
0x00410ea2,0x0040c310,direct_call,
0x00410eae,0x0040b730,direct_call,
0x00410ec8,0x00544760,direct_call,
0x00410ee9,0x0056c124,indirect_absolute_call,KERNEL32.dll!MultiByteToWideChar
0x00410f08,0x0056c164,indirect_absolute_call,KERNEL32.dll!CreateFileW
0x00410f37,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x00410f45,0x0056c128,indirect_absolute_call,KERNEL32.dll!FormatMessageW
0x00410f5b,0x0040c6b0,direct_call,
0x00410f6a,0x0056c12c,indirect_absolute_call,KERNEL32.dll!LocalFree
0x00410f88,0x0040b900,direct_call,
0x00410fb0,0x0056c138,indirect_absolute_call,KERNEL32.dll!WriteFile
0x00410fc9,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x00410fd8,0x0040c6b0,direct_call,
0x00410ff7,0x0040b900,direct_call,
0x0041100b,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x0041101a,0x0040c6b0,direct_call,
0x00411039,0x0040b900,direct_call,
0x00411054,0x005429ee,direct_call,
0x0041108f,0x0040c310,direct_call,
0x00411098,0x0040b730,direct_call,
0x004110be,0x0040b900,direct_call,
0x004110dc,0x0056c138,indirect_absolute_call,KERNEL32.dll!WriteFile
0x004110f2,0x0056c134,indirect_absolute_call,KERNEL32.dll!CloseHandle
0x004110fd,0x0040c6b0,direct_call,
0x00411116,0x0040b900,direct_call,
0x00411125,0x0040c6b0,direct_call,
0x0041113e,0x0040b900,direct_call,
0x00411156,0x005429ee,direct_call,
0x00411163,0x0040d080,direct_call,
0x004111c3,0x00411160,direct_call,
0x004111d0,0x0040de00,direct_call,
0x00411216,0x0040f160,direct_call,
0x0041121c,0x004111e0,direct_call,
0x00411236,0x0040d950,direct_call,
0x0041124c,0x0040d0e0,direct_call,
0x0041125c,0x0040d980,direct_call,
0x0041126b,0x005429ee,direct_call,
0x00411296,0x0040f160,direct_call,
0x0041129c,0x004111f0,direct_call,
0x004112b6,0x0040d950,direct_call,
0x004112cc,0x0040d0e0,direct_call,
0x004112dc,0x0040d980,direct_call,
0x004112eb,0x005429ee,direct_call,
0x00411314,0x00540fdf,direct_call,
0x00411320,0x0040db70,direct_call,
0x00411379,0x0040e040,direct_call,
0x0041139c,0x0040dbf0,direct_call,
0x004113b4,0x0040e610,direct_call,
0x004113d1,0x0040dbf0,direct_call,
0x004113e9,0x0040e610,direct_call,
0x004113fd,0x0040e610,direct_call,
0x00411413,0x005429ee,direct_call,
0x00411433,0x0040ff90,direct_call,
0x00411449,0x0040c300,direct_call,
0x00411486,0x00411170,direct_call,
0x00411538,0x00543e20,direct_call,
0x004115bc,0x0040f2c0,direct_call,
0x004115cf,0x0040fe90,direct_call,
0x004115ea,0x0040fe90,direct_call,
0x00411603,0x0040d4b0,direct_call,
0x0041163e,0x0040d5e0,direct_call,
0x0041166c,0x00411700,direct_call,
0x00411683,0x0040f080,direct_call,
0x0041169a,0x0040fbb0,direct_call,
0x004116bc,0x00411700,direct_call,
0x004116d3,0x0040f0c0,direct_call,
0x004116ea,0x0040fd00,direct_call,
0x0041173a,0x0040f100,direct_call,
0x0041175b,0x0040f1e0,direct_call,
0x00411786,0x005429ee,direct_call,
0x00411793,0x0040d090,direct_call,
0x004117fd,0x0040ff30,direct_call,
0x004118bf,0x00411960,direct_call,
0x004118ce,0x0040c310,direct_call,
0x004118d7,0x0040b730,direct_call,
0x004118e0,0x005429fc,direct_call,
0x004118eb,0x0040b900,direct_call,
0x004118f6,0x005429ee,direct_call,
0x0041191b,0x0054275d,direct_call,
0x00411931,0x0040c080,direct_call,
0x00411939,0x00411a70,direct_call,
0x00411968,0x00411cb0,direct_call,
0x00411a00,0x00412da0,direct_call,
0x00411a0f,0x0040ff90,direct_call,
0x00411a42,0x00412da0,direct_call,
0x00411ad9,0x00411970,direct_call,
0x00411b3d,0x00412da0,direct_call,
0x00411b5a,0x00412da0,direct_call,
0x00411c4e,0x00412da0,direct_call,
0x00411c78,0x0040ff90,direct_call,
0x00411c9c,0x00412da0,direct_call,
0x00411cba,0x00411b80,direct_call,
0x00411ccd,0x0054278d,direct_call,
0x00411d02,0x00411d20,direct_call,
0x00411d0d,0x00411d50,direct_call,
0x00411d35,0x00412730,direct_call,
0x00411d43,0x00411d50,direct_call,
0x00411dc6,0x00412da0,direct_call,
0x00411e48,0x0040c300,direct_call,
0x00411e5a,0x0040ff90,direct_call,
0x00411e86,0x00411e30,direct_call,
0x00411eb9,0x00411ee0,direct_call,
0x00411ec5,0x00412dc0,direct_call,
0x00411fc7,0x00412710,direct_call,
0x00411fe7,0x0040c310,direct_call,
0x00411ff0,0x0040b730,direct_call,
0x00412012,0x0040c080,direct_call,
0x0041201e,0x00412280,direct_call,
0x0041202a,0x00412540,direct_call,
0x00412037,0x00411c30,direct_call,
0x00412044,0x00411bb0,direct_call,
0x00412053,0x0040c300,direct_call,
0x0041205e,0x0040f160,direct_call,
0x00412076,0x00411f30,direct_call,
0x00412089,0x00411b00,direct_call,
0x00412098,0x0040b900,direct_call,
0x004120ab,0x00411b00,direct_call,
0x004120c4,0x00411ea0,direct_call,
0x004120da,0x0040b900,direct_call,
0x004120f2,0x005429ee,direct_call,
0x00412147,0x00412710,direct_call,
0x00412167,0x0040c310,direct_call,
0x00412170,0x0040b730,direct_call,
0x00412192,0x0040c080,direct_call,
0x0041219e,0x00412280,direct_call,
0x004121aa,0x00412540,direct_call,
0x004121b7,0x00411c30,direct_call,
0x004121c4,0x00411bb0,direct_call,
0x004121d3,0x0040c300,direct_call,
0x004121de,0x0040f160,direct_call,
0x004121f6,0x00411f30,direct_call,
0x00412209,0x00411b00,direct_call,
0x00412218,0x0040b900,direct_call,
0x0041222b,0x00411b00,direct_call,
0x00412244,0x00411ea0,direct_call,
0x0041225a,0x0040b900,direct_call,
0x00412272,0x005429ee,direct_call,
0x00412295,0x0040ff90,direct_call,
0x0041229e,0x004119b0,direct_call,
0x004122ce,0x004127b0,direct_call,
0x004122dd,0x00412d10,direct_call,
0x004122e5,0x00412d80,direct_call,
0x004122f8,0x00411f80,direct_call,
0x0041231e,0x004127b0,direct_call,
0x0041232d,0x00412d10,direct_call,
0x00412335,0x004127f0,direct_call,
0x00412348,0x00411f80,direct_call,
0x0041236e,0x004127b0,direct_call,
0x0041237d,0x00412d10,direct_call,
0x00412385,0x00412d80,direct_call,
0x00412398,0x00412100,direct_call,
0x004123be,0x004127b0,direct_call,
0x004123cd,0x00412d10,direct_call,
0x004123d5,0x004127f0,direct_call,
0x004123e8,0x00412100,direct_call,
0x00412424,0x00411e70,direct_call,
0x00412442,0x00411e70,direct_call,
0x0041245f,0x0040ff90,direct_call,
0x0041246c,0x00411ce0,direct_call,
0x00412490,0x004118a0,direct_call,
0x004124ea,0x0040c310,direct_call,
0x004124f3,0x0040b730,direct_call,
0x00412506,0x00412400,direct_call,
0x00412515,0x0040b900,direct_call,
0x0041252b,0x005429ee,direct_call,
0x00412574,0x0040bbc0,direct_call,
0x0041257b,0x0040c470,direct_call,
0x00412593,0x00411c10,direct_call,
0x004125e0,0x004d9e30,direct_call,
0x004125f2,0x00412810,direct_call,
0x00412606,0x0040c080,direct_call,
0x00412612,0x00412280,direct_call,
0x00412621,0x00412540,direct_call,
0x0041262e,0x00411c30,direct_call,
0x0041263b,0x00411bb0,direct_call,
0x0041264a,0x0040c300,direct_call,
0x00412655,0x0040c300,direct_call,
0x0041265e,0x004124b0,direct_call,
0x00412670,0x00411b00,direct_call,
0x00412684,0x0040c080,direct_call,
0x00412690,0x00412280,direct_call,
0x0041269f,0x00412540,direct_call,
0x004126ac,0x00411c30,direct_call,
0x004126b9,0x00411bb0,direct_call,
0x004126c8,0x0040c300,direct_call,
0x004126d3,0x0040c300,direct_call,
0x004126dc,0x004124b0,direct_call,
0x004126ee,0x00411b00,direct_call,
0x00412704,0x005429ee,direct_call,
0x0041277a,0x00411c10,direct_call,
0x0041279c,0x0040bbc0,direct_call,
0x004127a3,0x0040c660,direct_call,
0x004127c4,0x00411910,direct_call,
0x004127d3,0x00412d50,direct_call,
0x004127db,0x00412d30,direct_call,
0x00412842,0x00412550,direct_call,
0x0041285d,0x0040c080,direct_call,
0x00412869,0x00412280,direct_call,
0x00412878,0x00412540,direct_call,
0x00412885,0x00411c30,direct_call,
0x00412892,0x00411bb0,direct_call,
0x004128a5,0x0040c300,direct_call,
0x004128b0,0x0040f160,direct_call,
0x004128c4,0x0040f160,direct_call,
0x004128ee,0x00412750,direct_call,
0x004128f6,0x0040f160,direct_call,
0x00412906,0x0040f160,direct_call,
0x00412927,0x00412550,direct_call,
0x0041294a,0x0040f160,direct_call,
0x00412955,0x00412400,direct_call,
0x0041297b,0x00411b00,direct_call,
0x00412997,0x00411b00,direct_call,
0x004129b3,0x00411b00,direct_call,
0x004129cf,0x00411b00,direct_call,
0x004129e1,0x00411b00,direct_call,
0x004129ef,0x0040f160,direct_call,
0x004129f6,0x00411700,direct_call,
0x00412a02,0x0040f160,direct_call,
0x00412a09,0x00411700,direct_call,
0x00412a1a,0x0040f160,direct_call,
0x00412a21,0x00412710,direct_call,
0x00412a45,0x00411b00,direct_call,
0x00412a52,0x00412750,direct_call,
0x00412a6a,0x005429ee,direct_call,
0x00412ad2,0x00412550,direct_call,
0x00412aec,0x0040c080,direct_call,
0x00412af8,0x00412280,direct_call,
0x00412b07,0x00412540,direct_call,
0x00412b14,0x00411c30,direct_call,
0x00412b21,0x00411bb0,direct_call,
0x00412b34,0x0040c300,direct_call,
0x00412b3f,0x0040f160,direct_call,
0x00412b53,0x0040f160,direct_call,
0x00412b6f,0x00412750,direct_call,
0x00412b77,0x0040f160,direct_call,
0x00412b87,0x0040f160,direct_call,
0x00412b8e,0x00412710,direct_call,
0x00412baa,0x00412550,direct_call,
0x00412bc9,0x0040f160,direct_call,
0x00412bd4,0x00412400,direct_call,
0x00412bf4,0x00411b00,direct_call,
0x00412c0d,0x00411b00,direct_call,
0x00412c26,0x00411b00,direct_call,
0x00412c46,0x00411b00,direct_call,
0x00412c5a,0x0040c080,direct_call,
0x00412c66,0x00412280,direct_call,
0x00412c75,0x00412540,direct_call,
0x00412c82,0x00411c30,direct_call,
0x00412c8f,0x00411bb0,direct_call,
0x00412c9e,0x0040c300,direct_call,
0x00412cab,0x00412da0,direct_call,
0x00412cbd,0x00411b00,direct_call,
0x00412cca,0x00412750,direct_call,
0x00412ce2,0x005429ee,direct_call,
0x00412df1,0x004141a0,direct_call,
0x00412dfc,0x00414030,direct_call,
0x00412e21,0x004141a0,direct_call,
0x00412e2c,0x00414090,direct_call,
0x00412e4c,0x0040bda0,direct_call,
0x00412e67,0x0040b280,direct_call,
0x00412e73,0x00413e20,direct_call,
0x00412ea1,0x0040b120,direct_call,
0x00412eb1,0x0040b280,direct_call,
0x00412ebd,0x0040af10,direct_call,
0x00412edc,0x0040bda0,direct_call,
0x00412ef7,0x0040b280,direct_call,
0x00412f03,0x00413d80,direct_call,
0x00412f49,0x00413f80,direct_call,
0x00412f59,0x0040b280,direct_call,
0x00412f65,0x004138c0,direct_call,
0x00412fbc,0x0040b280,direct_call,
0x00412fd9,0x00412e90,direct_call,
0x0041302f,0x00413f50,direct_call,
0x0041303e,0x004148d0,direct_call,
0x00413047,0x0040b280,direct_call,
0x0041305c,0x0040b280,direct_call,
0x0041307b,0x00413b00,direct_call,
0x004130b1,0x0040e700,direct_call,
0x004130c0,0x0040b280,direct_call,
0x004130f1,0x0040e700,direct_call,
0x00413100,0x0040b280,direct_call,
0x00413112,0x004140c0,direct_call,
0x0041312c,0x00415030,direct_call,
0x0041314a,0x0040b280,direct_call,
0x00413153,0x0040b2a0,direct_call,
0x00413162,0x0040b280,direct_call,
0x00413175,0x00413d10,direct_call,
0x0041319a,0x0040b280,direct_call,
0x004131a3,0x0040b2a0,direct_call,
0x004131b2,0x0040b280,direct_call,
0x004131c5,0x00413d30,direct_call,
0x004131ff,0x00416270,direct_call,
0x00413210,0x00540ed5,direct_call,
0x00413219,0x0040f160,direct_call,
0x00413225,0x0040b280,direct_call,
0x0041323b,0x00413000,direct_call,
0x00413254,0x00414eb0,direct_call,
0x0041325f,0x00414350,direct_call,
0x0041326c,0x005429ee,direct_call,
0x0041328d,0x0040b280,direct_call,
0x0041329f,0x0040b280,direct_call,
